kind,slug,name_ja,name_ko_or_en,area_slug,prefecture,type,initial_tier,candidate_status,status_basis,official_or_product_fact_seen,visible_review_pool_observation,direct_read_review_count,onsen_related_direct_review_count,review_access_note,source_urls,source_master,verification_file
accommodation,kurokawa-kurokawaso,黒川温泉 黒川荘,Kurokawaso,kurokawa,熊本県,ryokan,Tier 1,ready;operation_recheck,verification_result: official_identity_with_operation_notice | next_status: needs_current_operation_recheck | official_bath_or_product_fact: 公式宿泊施設 확인. 黒川温泉日帰り状況で6/15-7/15メンテ休館告知あり | visible_review_pool_observation: review count not locked | notes: 현재 운영/メンテ 표시가 있어 예약/방문 전 최신 확인 필수.,公式宿泊施設 확인. 黒川温泉日帰り状況で6/15-7/15メンテ休館告知あり,review count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.kurokawaso.com/ ; https://www.kurokawaonsen.or.jp/oyado/innInfo.php?intYKey=7 ; https://www.kurokawaonsen.or.jp/nyuyoku/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_01_complete_v0_1_2026-07-03.csv
accommodation,kurokawa-kiyashiki,黒川温泉 いやしの里 樹やしき,Iyashi no Sato Kiyashiki,kurokawa,熊本県,ryokan,Tier 1,ready;operation_recheck,verification_result: official_and_ota_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式客室ページで内湯+露天風呂付き客室を確認。黒川温泉公式でも露天風呂付き離れを確認 | visible_review_pool_observation: Jalan visible 4.9 surface but count not locked | notes: 日帰り側ではメンテ利用不可表示あり. 숙박과 당일입욕 분리.,公式客室ページで内湯+露天風呂付き客室を確認。黒川温泉公式でも露天風呂付き離れを確認,Jalan visible 4.9 surface but count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://kiyashiki.com/room/ ; https://www.jalan.net/yad318007/ ; https://www.kurokawaonsen.or.jp/oyado/innInfo.php?intYKey=5,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_01_complete_v0_1_2026-07-03.csv
accommodation,kurokawa-yumotoso,黒川温泉 湯本荘,Yumotoso,kurokawa,熊本県,ryokan,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,kurokawa-yumerindo,黒川温泉 夢龍胆,Yumerindo,kurokawa,熊本県,ryokan hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,kurokawa-ikoi,黒川温泉 いこい旅館,Ikoi Ryokan,kurokawa,熊本県,ryokan,Tier 1,ready,"verification_result: official_and_multi_review_surface_confirmed | next_status: ready_for_deep_review_pool_count | official_bath_or_product_fact: 黒川温泉公式/宿公式で浴場数・入湯手形/立寄り利用表面を確認 | visible_review_pool_observation: Kurokawa official, Nifty, Yahoo review surfaces exist; day-use crowding signal visible | notes: 宿泊者浴場と入湯手形/日帰り客利用を分離。夜まで外来利用で混雑する系の注意 신호 확인 대상",黒川温泉公式/宿公式で浴場数・入湯手形/立寄り利用表面を確認,"Kurokawa official, Nifty, Yahoo review surfaces exist; day-use crowding signal visible",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.ikoi-ryokan.com/ ; https://www.kurokawaonsen.or.jp/oyado/innInfo.php?intYKey=1 ; https://onsen.nifty.com/kurokawaonsen-onsen/onsen004273/kuchikomi/ ; https://travel.yahoo.co.jp/00030198/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,kurokawa-yusai,黒川温泉 湯峡の響き 優彩,Yukyo no Hibiki Yusai,kurokawa,熊本県,ryokan hotel,Tier 1,ready,verification_result: official_and_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で4大浴場・3露天・2貸切風呂すべて源泉かけ流しと確認 | visible_review_pool_observation: Rakuten surface exists but count not locked | notes: 대욕장/노천/대절탕이 모두 강한 숙소. 객실탕 후보와 혼동 금지.,公式で4大浴場・3露天・2貸切風呂すべて源泉かけ流しと確認,Rakuten surface exists but count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.yusai.com/onsen.html ; https://travel.rakuten.co.jp/HOTEL/31796/31796.html ; https://www.kurokawaonsen.or.jp/oyado/innInfo.php?intYKey=23,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_01_complete_v0_1_2026-07-03.csv
accommodation,kurokawa-oyado-hanakazuki,黒川温泉 お宿 花風月,Oyado Hanakazuki,kurokawa,熊本県,ryokan,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,kurokawa-senomoto-kogen-hotel,瀬の本高原ホテル,Senomoto Kogen Hotel,kurokawa,熊本県,resort hotel,Tier 1,ready,verification_result: official_bath_and_dayuse_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で露天風呂・展望大浴場・貸切風呂を確認。黒川公式で日帰り入浴時間も確認 | visible_review_pool_observation: review count not locked | notes: 숙박 후보와 일귀리 입욕 후보가 겹치므로 분리 태깅 필요.,公式で露天風呂・展望大浴場・貸切風呂を確認。黒川公式で日帰り入浴時間も確認,review count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://hotel.senomoto.com/spa/ ; https://www.kurokawaonsen.or.jp/nyuyoku/ ; https://hotel.senomoto.com/news/20240926-473.html,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_01_complete_v0_1_2026-07-03.csv
accommodation,kurokawa-okyakuya,歴史の宿 御客屋,Okyakuya,kurokawa,熊本県,historic ryokan,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ibusuki-ginsyo,夫婦露天風呂の宿 吟松,Ginsyo,ibusuki,鹿児島県,ryokan,Tier 1,ready,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で露天風呂付き客室が人気と確認。Yahoo/Jalanで大浴場・9階露天・客室露天レビュー表面を確認 | visible_review_pool_observation: Jalan/Yahoo/Agoda surfaces exist; count not locked | notes: 砂むし会館との動線価値が強い。宿泊温泉과 지역 온천시설 경험을 분리해야 함,公式で露天風呂付き客室が人気と確認。Yahoo/Jalanで大浴場・9階露天・客室露天レビュー表面を確認,Jalan/Yahoo/Agoda surfaces exist; count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://ginsyou.com/ ; https://www.jalan.net/yad356820/kuchikomi/ ; https://travel.yahoo.co.jp/00001731/review/ ; https://www.agoda.com/ja-jp/hana-no-onsen-hotel-ginsho/hotel/default-city-km.html,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ibusuki-yurian,温泉水プール＆夫婦露天風呂の離れ宿 悠離庵,Yurian,ibusuki,鹿児島県,villa ryokan,Tier 1,ready,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: ready_for_deep_review_pool_count | official_bath_or_product_fact: 公式で全室露天風呂付き離れ、掛け流し天然温泉の露天風呂、温泉水プライベートプールを確認 | visible_review_pool_observation: Jalan shows 530 reviews; Rakuten/Ikkyu surfaces exist | notes: 客室露天+温泉水プールという独自性が強い。プールは bath_area 와 별도 product로 태깅,公式で全室露天風呂付き離れ、掛け流し天然温泉の露天風呂、温泉水プライベートプールを確認,Jalan shows 530 reviews; Rakuten/Ikkyu surfaces exist,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.yurian.jp/ ; https://www.jalan.net/yad364542/kuchikomi/ ; https://travel.rakuten.co.jp/HOTEL/56748/review.html ; https://www.ikyu.com/00001328/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ibusuki-kinkouro,こらんの湯 錦江楼,Koran no Yu Kinkouro,ibusuki,鹿児島県,ryokan hotel,Tier 1,ready;split_needed,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_room_type_bath_detail_check | official_bath_or_product_fact: 公式で源泉かけ流しの温泉を引き込んだ半露天風呂付き客室を確認 | visible_review_pool_observation: Rakuten/Jalan/Ikkyu/Agoda surfaces exist; room bath confusion signal visible | notes: 半露天風呂が温泉でない部屋への予約混乱レビューが見える。部屋タイプ別 필수,公式で源泉かけ流しの温泉を引き込んだ半露天風呂付き客室を確認,Rakuten/Jalan/Ikkyu/Agoda surfaces exist; room bath confusion signal visible,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.kinkouroh.co.jp/ ; https://www.jalan.net/yad361122/kuchikomi/ ; https://travel.rakuten.co.jp/HOTEL/76346/review.html ; https://www.ikyu.com/00030819/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ibusuki-shusuien,いぶすき秀水園,Ibusuki Syusuien,ibusuki,鹿児島県,ryokan,Tier 1,ready,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で源泉掛け流しの大浴場・露天風呂、貸切湯浴み処を確認 | visible_review_pool_observation: Ikkyu shows 51 reviews; Rakuten/Jalan/JTB surfaces exist | notes: 砂むし会館徒歩圏価値あり。大浴場/露天/貸切湯と外部砂むし体験を 분리,公式で源泉掛け流しの大浴場・露天風呂、貸切湯浴み処を確認,Ikkyu shows 51 reviews; Rakuten/Jalan/JTB surfaces exist,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.syusuien.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/15962/review.html ; https://www.jalan.net/yad356886/kuchikomi/ ; https://www.ikyu.com/00000942/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ibusuki-royal-hotel,指宿ロイヤルホテル,Ibusuki Royal Hotel,ibusuki,鹿児島県,resort hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ibusuki-phoenix-hotel,指宿フェニックスホテル,Ibusuki Phoenix Hotel,ibusuki,鹿児島県,resort hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ibusuki-kaijo-hotel,指宿海上ホテル,Ibusuki Kaijo Hotel,ibusuki,鹿児島県,ryokan hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ibusuki-seaside-hotel,指宿シーサイドホテル,Ibusuki Seaside Hotel,ibusuki,鹿児島県,resort hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ibusuki-kyukamura,休暇村 指宿,Kyukamura Ibusuki,ibusuki,鹿児島県,public resort hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ibusuki-kokoro-no-yado,指宿こころの宿,Ibusuki Kokoro no Yado,ibusuki,鹿児島県,onsen hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,unzen-miyazaki-ryokan,雲仙宮崎旅館,Unzen Miyazaki Ryokan,unzen,長崎県,luxury ryokan,Tier 1,ready,verification_result: official_identity_confirmed | next_status: needs_bath_detail_and_review_pool_count | official_bath_or_product_fact: 公式で掛け流し天然温泉と雲仙地獄隣接の温泉宿 identity 확인 | visible_review_pool_observation: review count not locked | notes: 고급 숙소이나 객실노천 세부는 추가 확인 필요.,公式で掛け流し天然温泉と雲仙地獄隣接の温泉宿 identity 확인,review count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.miyazaki-ryokan.co.jp/ ; https://www.instagram.com/miyazaki_ryokan/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_01_complete_v0_1_2026-07-03.csv
accommodation,unzen-fukudaya,雲仙福田屋,Unzen Fukudaya,unzen,長崎県,ryokan,Tier 1,ready,verification_result: official_and_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で源泉かけ流し露天風呂付客室を確認。Jalanで硫黄泉100%掛流し・客室露天・貸切湯を確認 | visible_review_pool_observation: review count not locked | notes: 白濁硫黄泉・貸切湯・客室露天 모두 중요.,公式で源泉かけ流し露天風呂付客室を確認。Jalanで硫黄泉100%掛流し・客室露天・貸切湯を確認,review count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.fukudaya.co.jp/ ; https://www.fukudaya.co.jp/panorama_twin.html ; https://www.jalan.net/yad320580/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_01_complete_v0_1_2026-07-03.csv
accommodation,unzen-azumaen,雲仙温泉 東園,Azumaen,unzen,長崎県,ryokan,Tier 1,ready,verification_result: official_and_multi_platform_surface_confirmed | next_status: needs_bath_detail_and_review_pool_count | official_bath_or_product_fact: 公式で雲仙温泉の旅館として確認。湖景色/大浴場系の詳細は追加確認対象 | visible_review_pool_observation: Jalan/Agoda/Expedia/Relux review surfaces exist | notes: 雲仙硫黄泉候補。客室/大浴場/景観評価를 분리,公式で雲仙温泉の旅館として確認。湖景色/大浴場系の詳細は追加確認対象,Jalan/Agoda/Expedia/Relux review surfaces exist,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.azumaen.com/ ; https://www.jalan.net/yad330587/kuchikomi/ ; https://www.agoda.com/ja-jp/unzenonsen-azumaen/hotel/unzen-jp.html ; https://www.expedia.co.jp/Unzen-Hotels-Unzen-Azumaen.h5775168.Hotel-Information ; https://rlx.jp/26544/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,unzen-hanzuiryo,旅亭 半水盧,Hanzuiryo,unzen,長崎県,luxury ryokan,Tier 1,ready,verification_result: official_and_tourism_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で特別室に露天風呂・内湯・サウナを確認。Find UNZENで東西大浴場に内湯と露天風呂あり確認 | visible_review_pool_observation: review count not locked | notes: 특별실 객실탕과 대욕장 노천 분리.,公式で特別室に露天風呂・内湯・サウナを確認。Find UNZENで東西大浴場に内湯と露天風呂あり確認,review count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://hanzuiryo-unzen.jp/ ; https://www.unzen.org/spot/hanzuiryo ; https://www.kyugas.co.jp/pickup/21563/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_01_complete_v0_1_2026-07-03.csv
accommodation,unzen-shinyu,雲仙温泉 ゆやど雲仙新湯,Yuyado Unzen Shinyu,unzen,長崎県,ryokan,Tier 1,ready,verification_result: official_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で4つの自家源泉と第4源泉掛け流し露天風呂付客室「月庭」を確認 | visible_review_pool_observation: review count not locked | notes: 自家源泉複数・庭園露天風呂付客室が強い候補.,公式で4つの自家源泉と第4源泉掛け流し露天風呂付客室「月庭」を確認,review count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.sinyuhotel.co.jp/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_01_complete_v0_1_2026-07-03.csv
accommodation,unzen-seiunso,雲仙温泉 青雲荘,Unzen Seiunso,unzen,長崎県,public ryokan hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,unzen-yumoto-hotel,雲仙温泉 湯元ホテル,Yumoto Hotel,unzen,長崎県,ryokan hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,unzen-sky-hotel,雲仙スカイホテル,Unzen Sky Hotel,unzen,長崎県,ryokan hotel,Tier 2,hold,Tier 2/3 row in requested prefectures; not covered by Tier 1 verification pass.,,,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
