kind,slug,name_ja,name_ko_or_en,area_slug,prefecture,type,initial_tier,candidate_status,status_basis,official_or_product_fact_seen,visible_review_pool_observation,direct_read_review_count,onsen_related_direct_review_count,review_access_note,source_urls,source_master,verification_file
accommodation,atami-new-akao,ホテルニューアカオ,Hotel New Akao,atami,静岡県,large seaside hotel,Tier 1,ready,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: ready_for_deep_review_pool_count | official_bath_or_product_fact: 公式で海景色を売りにする大型温泉ホテルとして確認 | visible_review_pool_observation: Rakuten review surface shows 2.1k marker; Jalan has recent 2026 reviews | notes: 大型・高レビュー量。海一望大浴場/露天/混雑/館内動線を分けて収集,公式で海景色を売りにする大型温泉ホテルとして確認,Rakuten review surface shows 2.1k marker; Jalan has recent 2026 reviews,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://hotel-new-akao.com/ ; https://travel.rakuten.co.jp/HOTEL/5417/review.html ; https://www.jalan.net/yad333583/kuchikomi/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,atami-watei-kazekomichi,WA亭 風こみち,Watei Kazekomichi,atami,静岡県,small luxury ryokan,Tier 1,ready,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で全8室すべて露天風呂付き客室を確認 | visible_review_pool_observation: Ikkyu/Yahoo/Tripadvisor review surfaces exist; count not locked | notes: 小規模全室客室露天の強い候補。湯温管理レビューが見える,公式で全8室すべて露天風呂付き客室を確認,Ikkyu/Yahoo/Tripadvisor review surfaces exist; count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.kazekomichi.jp/ ; https://www.ikyu.com/00001277/review/ ; https://travel.yahoo.co.jp/00001277/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,atami-taiseikan,源泉湯宿 大成館,Taiseikan,atami,静岡県,traditional ryokan,Tier 2,hold,tier_priority_hold: Tier 2 outside this pass | initial_signal: 원천·객실 노천탕 후보 | existing_verification_status: needs_official_crosscheck,,not counted in this pass,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,atami-soki,SOKI ATAMI,SOKI Atami,atami,静岡県,modern ryokan,Tier 1,ready;split_needed,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_room_type_bath_detail_check | official_bath_or_product_fact: 公式で一部客室の露天風呂温泉を確認 | visible_review_pool_observation: Ikkyu/Rakuten/Relux review surfaces exist; count not locked | notes: 全室ではなくテラスバス系客室が中心。部屋タイプごとに客室露天タグを分ける,公式で一部客室の露天風呂温泉を確認,Ikkyu/Rakuten/Relux review surfaces exist; count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.uds-hotels.com/soki/atami/ ; https://www.ikyu.com/00002855/ ; https://travel.rakuten.co.jp/HOTEL/179729/TOPIC/?f_tag=22,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,atami-sekitei,あたみ石亭,Atami Sekitei,atami,静岡県,luxury ryokan,Tier 1,ready,verification_result: official_and_jalan_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で露天風呂付客室、Jalanで3本の源泉・大浴場/客室露天表面を確認 | visible_review_pool_observation: Jalan lodging surface shows 9 reviews; kuchikomi page has bath comments | notes: 大浴場脱衣所の臭い言及が見えるため、温泉そのものと設備臭を区別,公式で露天風呂付客室、Jalanで3本の源泉・大浴場/客室露天表面を確認,Jalan lodging surface shows 9 reviews; kuchikomi page has bath comments,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://sekitei.co.jp/atami/ ; https://www.jalan.net/yad391391/ ; https://www.jalan.net/yad391391/kuchikomi/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,atami-club-geihinkan,熱海倶楽部 迎賓館,Atami Club Geihinkan,atami,静岡県,luxury hotel,Tier 2,hold,"tier_priority_hold: Tier 2 outside this pass | initial_signal: 고급 객실온천 후보, 골프/리조트형 | existing_verification_status: needs_official_crosscheck",,not counted in this pass,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,atami-risonare,星野リゾート リゾナーレ熱海,Hoshino Resorts Risonare Atami,atami,静岡県,resort hotel,Tier 2,hold,"tier_priority_hold: Tier 2 outside this pass | initial_signal: 가족형 리조트, 온천 대욕장 후보 | existing_verification_status: needs_bath_detail_crosscheck",,not counted in this pass,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,atami-micuras,ホテルミクラス,Hotel Micuras,atami,静岡県,seaside hotel,Tier 2,hold,"tier_priority_hold: Tier 2 outside this pass | initial_signal: 바다 전망 대욕장 후보, 접근성/호텔형 | existing_verification_status: needs_bath_detail_crosscheck",,not counted in this pass,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,atami-yuyado-ichibanchi,熱海温泉 湯宿一番地,Yuyado Ichibanchi,atami,静岡県,ryokan hotel,Tier 2,hold,"tier_priority_hold: Tier 2 outside this pass | initial_signal: 역 접근성, 노천/대욕장 후보 | existing_verification_status: needs_bath_detail_crosscheck",,not counted in this pass,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,atami-uminohana,隠れ湯の宿 月のあかり / うみのホテル中田屋候補,Uminohana / related Atami small inn,atami,静岡県,small ryokan,Tier 3,hold,"tier_priority_hold: Tier 3 outside this pass | initial_signal: 소형 객실탕 후보, 명칭 재확인 필요 | existing_verification_status: needs_identity_crosscheck",,not counted in this pass,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,atami-sakuraya,熱海温泉 さくらや旅館,Sakuraya Ryokan,atami,静岡県,traditional ryokan,Tier 2,hold,"tier_priority_hold: Tier 2 outside this pass | initial_signal: 역 인근 노포 료칸, 대욕장/노천 후보 | existing_verification_status: needs_bath_detail_crosscheck",,not counted in this pass,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ito-kazenokaori-umi,伊東温泉 ラグジュアリー 和 ホテル 風の薫UMI,Kaze no Kaori UMI,ito-izu,静岡県,luxury hotel ryokan,Tier 1,ready;split_needed,verification_result: official_and_multi_ota_surface_confirmed | next_status: needs_official_room_bath_detail_check | official_bath_or_product_fact: 公式表面で客室風呂/貸切風呂が強い候補。Jalan/Rakutenで客室露天・貸切露天レビュー表面を確認 | visible_review_pool_observation: Jalan/Rakuten official-review surfaces exist; count not locked | notes: 一部レビューに客室露天が狭い/温泉香が乏しいという弱温泉感 신호가 보임. 공식 객실별 온천 공급 재확인 필요,公式表面で客室風呂/貸切風呂が強い候補。Jalan/Rakutenで客室露天・貸切露天レビュー表面を確認,Jalan/Rakuten official-review surfaces exist; count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.kazenokaori.jp/ ; https://www.jalan.net/yad301788/kuchikomi/ ; https://travel.rakuten.co.jp/HOTEL/72858/review.html ; https://www.kazenokaori.jp/bbs-kazenokaori/dengonban/comment-page-2/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-gensen-tsuki,伊東温泉 源泉と離れのお宿 月,Gensen to Hanare no Oyado Tsuki,ito-izu,静岡県,detached ryokan,Tier 1,ready,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式/楽天で全棟客室専用露天風呂が源泉掛流し、大浴場も自家源泉掛け流しと確認 | visible_review_pool_observation: Ikkyu/Yahoo/Rakuten review surfaces exist; count not locked | notes: 硫黄の匂い・洗い場のない大浴場など温泉感と設備条件の両方が重要,公式/楽天で全棟客室専用露天風呂が源泉掛流し、大浴場も自家源泉掛け流しと確認,Ikkyu/Yahoo/Rakuten review surfaces exist; count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://tsuki.cc/top/ ; https://www.ikyu.com/00001282/review/ ; https://travel.yahoo.co.jp/00001282/review/ ; https://travel.rakuten.co.jp/HOTEL/62273/62273.html,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-juraku,伊東ホテルジュラク,Ito Hotel Juraku,ito-izu,静岡県,large hotel ryokan,Tier 1,ready;split_needed,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: ready_for_deep_review_pool_count | official_bath_or_product_fact: 公式で7本の源泉を持つ美肌の湯系温泉ホテルとして確認 | visible_review_pool_observation: Rakuten review surface shows 972 marker; Yahoo/Jalan surfaces exist | notes: 源泉数訴求と大浴場/露天/部屋風呂有無を分離。大型ホテル型の混雑も確認,公式で7本の源泉を持つ美肌の湯系温泉ホテルとして確認,Rakuten review surface shows 972 marker; Yahoo/Jalan surfaces exist,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.hotel-juraku.co.jp/ito/ ; https://travel.rakuten.co.jp/HOTEL/5509/review.html ; https://www.jalan.net/yad324789/kuchikomi/ ; https://travel.yahoo.co.jp/00030792/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-morinoizumi,伊豆高原温泉ホテル 森の泉,Hotel Mori no Izumi,ito-izu,静岡県,resort hotel,Tier 2,hold,"tier_priority_hold: Tier 2 outside this pass | initial_signal: 객실 노천탕 목록 노출, 이즈고원 리조트형 | existing_verification_status: needs_official_crosscheck",,not counted in this pass,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ito-yumenoya,全室半露天付 離れ御宿 夢のや,Yume no Ya,ito-izu,静岡県,detached ryokan,Tier 1,ready;split_needed;operation_recheck,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で全6室離れ、OTAレビューで半露天風呂付客室・貸切露天風呂を確認 | visible_review_pool_observation: Yahoo shows 35 reviews; Rakuten/Ikkyu surfaces exist | notes: 客室半露天と貸切露天が両方ある。リス/階段など体験要素もユーザー 기대와 연결,公式で全6室離れ、OTAレビューで半露天風呂付客室・貸切露天風呂を確認,Yahoo shows 35 reviews; Rakuten/Ikkyu surfaces exist,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.onyado-yumenoya.com/ ; https://travel.rakuten.co.jp/HOTEL/39169/review.html ; https://www.ikyu.com/00001015/review/ ; https://travel.yahoo.co.jp/00001015/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-akazawa-geihinkan,赤沢迎賓館,Akazawa Geihinkan,ito-izu,静岡県,luxury ryokan,Tier 1,ready;split_needed,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で全15室すべて専用露天風呂付き、海洋深層水の湯を確認 | visible_review_pool_observation: Yahoo shows 73 reviews; Ikkyu/Tripadvisor surfaces exist | notes: 通常の温泉ではなく海洋深層水の湯という差分を温泉感評価から分離,公式で全15室すべて専用露天風呂付き、海洋深層水の湯を確認,Yahoo shows 73 reviews; Ikkyu/Tripadvisor surfaces exist,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.izuakazawa.jp/stay/geihinkan/ ; https://travel.yahoo.co.jp/00001565/review/ ; https://www.ikyu.com/00001565/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-uchiyama,お宿うち山 伊豆高原 全室露天風呂付き隠れ宿,Oyado Uchiyama,ito-izu,静岡県,luxury ryokan,Tier 1,ready,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で六棟離れ・全室露天風呂付き、楽天/Yahooで内風呂・外風呂レビュー表面を確認 | visible_review_pool_observation: Yahoo shows 31 reviews; Rakuten/Ikkyu surfaces exist | notes: 完全巣ごもり型。内風呂/外風呂が両方ある部屋タイプとして細分化,公式で六棟離れ・全室露天風呂付き、楽天/Yahooで内風呂・外風呂レビュー表面を確認,Yahoo shows 31 reviews; Rakuten/Ikkyu surfaces exist,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.oyado-uchiyama.com/ ; https://travel.rakuten.co.jp/HOTEL/42000/review.html ; https://www.ikyu.com/00000981/ ; https://travel.yahoo.co.jp/00000981/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-kamenoi-izukogen,亀の井ホテル 伊豆高原,Kamenoi Hotel Izu Kogen,ito-izu,静岡県,resort hotel,Tier 1,ready;split_needed,verification_result: official_and_multi_ota_surface_confirmed | next_status: needs_bath_detail_check | official_bath_or_product_fact: 公式で伊豆高原温泉ホテルとして確認。浴場/客室温泉詳細は追加確認対象 | visible_review_pool_observation: Ikkyu/Rakuten/Yahoo review surfaces exist | notes: リブランド/チェーン型候補。伊豆高原眺望と温泉評価を分ける,公式で伊豆高原温泉ホテルとして確認。浴場/客室温泉詳細は追加確認対象,Ikkyu/Rakuten/Yahoo review surfaces exist,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://kamenoi-hotels.com/izukougen/ ; https://www.ikyu.com/00002939/review/ ; https://travel.rakuten.co.jp/HOTEL/70875/review.html ; https://travel.yahoo.co.jp/00002939/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-anda-resort,ホテル＆スパ アンダリゾート伊豆高原,Anda Resort Izu Kogen,ito-izu,静岡県,wellness resort hotel,Tier 1,ready;split_needed,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: ready_for_deep_review_pool_count | official_bath_or_product_fact: 公式で12の風呂、貸切露天風呂、オールインクルーシブ型温泉リゾートを確認 | visible_review_pool_observation: Rakuten/Jalan review surfaces exist | notes: 貸切風呂・家族/カップル利用・遊び要素が主要価値。温泉そのものの強さとは分ける,公式で12の風呂、貸切露天風呂、オールインクルーシブ型温泉リゾートを確認,Rakuten/Jalan review surfaces exist,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.andaresort.jp/ ; https://travel.rakuten.co.jp/HOTEL/20532/review.html ; https://www.jalan.net/yad331038/kuchikomi/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-fugetsumuhen,御宿 風月無辺,Fugaku Muhen / Fugetsu Muhen,ito-izu,静岡県,luxury ryokan,Tier 1,ready;split_needed,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_review_pool_count | official_bath_or_product_fact: 公式で全19室すべて源泉掛け流し露天風呂付き客室を確認 | visible_review_pool_observation: Ikkyu/Jalan/Rakuten review surfaces exist; count not locked | notes: 高台・カート移動など体験条件も重要。客室露天の眺望評価と移動負荷を分ける,公式で全19室すべて源泉掛け流し露天風呂付き客室を確認,Ikkyu/Jalan/Rakuten review surfaces exist; count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://muhen.cc/ ; https://www.ikyu.com/00001893/review/ ; https://www.jalan.net/yad359433/kuchikomi/ ; https://travel.rakuten.co.jp/HOTEL/142717/review.html,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-kissho-carens,吉祥CAREN,Kissho Caren,ito-izu,静岡県,luxury ryokan,Tier 1,ready;split_needed;operation_recheck,verification_result: official_and_multi_ota_surface_confirmed | next_status: needs_bath_detail_and_accessibility_check | official_bath_or_product_fact: 公式で伊豆北川温泉の宿として確認。露天/大浴場/客室風呂詳細は追加確認対象 | visible_review_pool_observation: Yahoo/Jalan/Rakuten/JTB review surfaces exist; bath stairs caution visible | notes: 温泉評価に加え浴場までの階段/高齢者負荷を確認。姉妹館湯めぐりがあれば分離,公式で伊豆北川温泉の宿として確認。露天/大浴場/客室風呂詳細は追加確認対象,Yahoo/Jalan/Rakuten/JTB review surfaces exist; bath stairs caution visible,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.kissho-caren.com/ ; https://travel.yahoo.co.jp/00001780/review/ ; https://www.jalan.net/yad380349/kuchikomi/ ; https://travel.rakuten.co.jp/HOTEL/38120/gallery.html ; https://www.jtb.co.jp/kokunai-hotel/htl/4342004/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
accommodation,ito-zagyo-so,ABBA RESORTS IZU - 坐漁荘,ABBA Resorts Izu Zagyosoh,ito-izu,静岡県,luxury ryokan,Tier 1,ready;split_needed,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: needs_room_type_bath_detail_check | official_bath_or_product_fact: 公式で浮山温泉、露天風呂付き客室・離れなど多様な客室を確認 | visible_review_pool_observation: Ikkyu/Rakuten/JTB review surfaces exist; count not locked | notes: 露天風呂付き客室の期待差レビューが見える。全室ではないため部屋タイプ別 처리 필수,公式で浮山温泉、露天風呂付き客室・離れなど多様な客室を確認,Ikkyu/Rakuten/JTB review surfaces exist; count not locked,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://zagyosoh.com/ ; https://www.ikyu.com/00000247/ ; https://travel.rakuten.co.jp/HOTEL/7554/review.html ; https://www.jtb.co.jp/kokunai-hotel/htl/4339008/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_02_complete_v0_1_2026-07-03.csv
