kind,queue_rank,slug,name_ja,area_slug,prefecture,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,verification_result,next_status,notes,source_urls
facility,51,tamatsukuri-yu-yu,玉造温泉 ゆーゆ,tamatsukuri,島根県,https://www.tama-yuuyu.com/,https://onsen.nifty.com/tamatsukurionsen-onsen/onsen003593/kuchikomi/,https://www.jalan.net/kankou/spt_32306cc3360048333/kuchikomi/page_3/,公式で日帰り温泉施設、大浴場・露天風呂を確認,Nifty/Jalan/Sauna-ikitai review surfaces exist; crowding comments visible,official_and_review_surface_confirmed,needs_review_pool_count,混雑シグナルが見える。美肌/塩味/熱めの湯など浴感も回収対象,https://www.tama-yuuyu.com/ ; https://onsen.nifty.com/tamatsukurionsen-onsen/onsen003593/kuchikomi/ ; https://www.jalan.net/kankou/spt_32306cc3360048333/kuchikomi/page_3/
facility,52,tsukioka-bijin-no-izumi,月岡温泉 美人の泉,tsukioka,新潟県,https://niigata-kankou.or.jp/spot/11321,https://onsen.nifty.com/shibata-onsen/onsen006679/kuchikomi/,https://www.jalan.net/kankou/spt_guide000000172317/kuchikomi/,観光公式で含硫黄-ナトリウム-塩化物泉、エメラルドグリーンの湯を確認,Nifty shows 22 reviews; Jalan/NAVITIME review surfaces exist,tourism_official_and_review_surface_confirmed,needs_review_pool_count,硫黄臭/緑色/つるつる浴感が強い施設。床ぬめりや混雑も別タグ,https://niigata-kankou.or.jp/spot/11321 ; https://onsen.nifty.com/shibata-onsen/onsen006679/kuchikomi/ ; https://www.jalan.net/kankou/spt_guide000000172317/kuchikomi/
facility,53,wakura-soyu,和倉温泉 総湯,wakura,石川県,https://www.wakura.co.jp/,https://onsen.nifty.com/notohantou-onsen/onsen001887/kuchikomi/,https://www.hot-ishikawa.jp/spot/detail_10943.html,公式で共同浴場・源泉保全、観光公式で通常営業と料金を確認,Nifty shows 38 reviews; post-earthquake/recovery context comments visible,official_and_tourism_operation_surface_confirmed,needs_current_operation_and_review_pool_count,能登復興文脈が 있어 현재 운영/혼잡/지역 분위기 리뷰를 별도 확인해야 함,https://www.wakura.co.jp/ ; https://onsen.nifty.com/notohantou-onsen/onsen001887/kuchikomi/ ; https://www.hot-ishikawa.jp/spot/detail_10943.html
facility,54,yamanaka-kikunoyu,山中温泉 菊の湯,yamanaka,石川県,https://www.tabimati.net/spot/detail_185.html,https://www.jalan.net/kankou/spt_17206cd2112071674/kuchikomi/,https://onsen.nifty.com/kagashuuhen-onsen/onsen001885/kuchikomi/,観光公式で男湯/女湯別棟の総湯、さらりとした湯を確認,Jalan shows 149 reviews; Nifty surface has bath texture detail,tourism_official_and_review_surface_confirmed,needs_review_pool_count,地元利用型の総湯。さらり/すべすべ/熱め/混雑を中心に回収,https://www.tabimati.net/spot/detail_185.html ; https://www.jalan.net/kankou/spt_17206cd2112071674/kuchikomi/ ; https://onsen.nifty.com/kagashuuhen-onsen/onsen001885/kuchikomi/
facility,55,yamashiro-ko-soyu,山代温泉 古総湯,yamashiro,石川県,https://yamashiro-spa.or.jp/spa/,https://www.jalan.net/kankou/spt_17206cd2112071676/,https://www.hot-ishikawa.jp/spot/detail_6657.html,観光協会で湯あみ再現の古総湯、ほっと石川で営業時間/料金を確認,Jalan recent reviews visible; Nifty bath texture surface exists,association_and_review_surface_confirmed,needs_review_pool_count,洗い場なし・石鹸不可が核心条件。施設説明に 반드시 반영,https://yamashiro-spa.or.jp/spa/ ; https://www.jalan.net/kankou/spt_17206cd2112071676/ ; https://www.hot-ishikawa.jp/spot/detail_6657.html
facility,56,yamashiro-soyu,山代温泉 総湯,yamashiro,石川県,https://yamashiro-spa.or.jp/spa/,https://www.jalan.net/kankou/spt_17206cd2112071675/kuchikomi/,https://www.tabimati.net/spot/detail_148.html,観光協会で加水なし100%源泉の共同浴場、公式観光で料金/営業時間を確認,Jalan/Nifty review surfaces exist; hot/normal baths comments visible,association_and_review_surface_confirmed,needs_review_pool_count,古総湯와 혼동 방지. 洗い場ありの総湯として 별도 태깅,https://yamashiro-spa.or.jp/spa/ ; https://www.jalan.net/kankou/spt_17206cd2112071675/kuchikomi/ ; https://www.tabimati.net/spot/detail_148.html
facility,57,nyuto-ganiba-dayuse,蟹場温泉 日帰り入浴,nyuto,秋田県,https://ganibaonsen.com/,https://www.nyuto-onsenkyo.com/ganiba.html,https://4travel.jp/dm_shisetsu/10030855,公式で100%源泉かけ流し、乳頭公式で立寄り湯時間/料金を確認,4travel/JTB review surfaces exist; count not locked,official_and_association_dayuse_confirmed,needs_current_dayuse_and_review_pool_count,混浴露天・離れた露天など体験条件が重要。日帰り休み曜日 확인 필요,https://ganibaonsen.com/ ; https://www.nyuto-onsenkyo.com/ganiba.html ; https://4travel.jp/dm_shisetsu/10030855
facility,58,nyuto-kuroyu-dayuse,黒湯温泉 日帰り入浴,nyuto,秋田県,https://kuroyu.com/,https://www.jalan.net/kankou/spt_05426cd2110076423/kuchikomi/,https://www.tripadvisor.jp/Attraction_Review-g1022324-d1423628-Reviews-Kuroyu_Onsen-Semboku_Akita_Prefecture_Tohoku.html,公式で黒湯温泉を確認。2026-06-04に混浴露天屋根倒壊による復旧作業告知あり,Jalan shows 149 reviews; Tripadvisor surface exists,official_operation_notice_and_review_surface_confirmed,needs_current_operation_recheck,混浴露天が一時制限されている可能性。딥리뷰 전 최신 운영 재확인 필수,https://kuroyu.com/ ; https://www.jalan.net/kankou/spt_05426cd2110076423/kuchikomi/ ; https://www.tripadvisor.jp/Attraction_Review-g1022324-d1423628-Reviews-Kuroyu_Onsen-Semboku_Akita_Prefecture_Tohoku.html
facility,59,nyuto-kyukamura-dayuse,休暇村乳頭温泉郷 日帰り入浴,nyuto,秋田県,https://www.qkamura.or.jp/nyuto/,https://www.nyuto-onsenkyo.com/kyukamura.html,,公式施設として候補維持。乳頭公式の立寄り湯表面で個別確認が必要,review count not locked in this pass,official_identity_surface_confirmed_partial,needs_official_dayuse_detail_and_review_pool_count,このパスでは日帰り詳細/レビュー面が弱い。次回補強 대상,https://www.qkamura.or.jp/nyuto/ ; https://www.nyuto-onsenkyo.com/kyukamura.html
facility,60,nyuto-taenoyu-dayuse,妙乃湯 日帰り入浴,nyuto,秋田県,https://taenoyu.com/,https://www.nyuto-onsenkyo.com/taenoyu.html,,公式施設として候補維持。乳頭公式の立寄り湯表面で個別確認が必要,review count not locked in this pass,official_identity_surface_confirmed_partial,needs_official_dayuse_detail_and_review_pool_count,このパスでは日帰り詳細/レビュー面が弱い。金の湯/銀の湯など浴槽別 신호 확인 필요,https://taenoyu.com/ ; https://www.nyuto-onsenkyo.com/taenoyu.html
